index,title,crate,raw_path_repr,normalized_path,reason,error
1697,Maldito Alcohol (Pitbull vs. Afrojack),2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Maldito Alcohol (Pitbull vs. Afrojack).mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Maldito Alcohol (Pitbull vs. Afrojack).mp3,file_not_found,
1698,Mama,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mama.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mama.mp3,file_not_found,
1699,MAMI,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MAMI.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MAMI.mp3,file_not_found,
1700,MAMIII,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MAMIII.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MAMIII.mp3,file_not_found,
1701,Maria Maria,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Maria Maria.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Maria Maria.mp3,file_not_found,
1702,Marry You,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Marry You.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Marry You.mp3,file_not_found,
1703,Me Fui de Vacaciones,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Me Fui de Vacaciones.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Me Fui de Vacaciones.mp3,file_not_found,
1704,Me Porto Bonito,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Me Porto Bonito.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Me Porto Bonito.mp3,file_not_found,
1705,Me Rehúso,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Me Rehúso.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Me Rehúso.mp3,file_not_found,
1706,Mi Gente,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mi Gente.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mi Gente.mp3,file_not_found,
1707,Mi Primer Millon,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mi Primer Millon.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mi Primer Millon.mp3,file_not_found,
1708,Middle,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Middle.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Middle.mp3,file_not_found,
1709,Mon Amour - Remix,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mon Amour - Remix.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mon Amour - Remix.mp3,file_not_found,
1710,MONACO,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MONACO.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MONACO.mp3,file_not_found,
1711,Moscow Mule,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Moscow Mule.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Moscow Mule.mp3,file_not_found,
1712,Move (feat. Camila Cabello & Malachiii),2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Move (feat. Camila Cabello & Malachiii).mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Move (feat. Camila Cabello & Malachiii).mp3,file_not_found,
1713,MOVE TO MIAMI (feat. Pitbull) - Nitti Gritti Remix,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MOVE TO MIAMI (feat. Pitbull) - Nitti Gritti Remix.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/MOVE TO MIAMI (feat. Pitbull) - Nitti Gritti Remix.mp3,file_not_found,
1714,Mr. Saxobeat - Radio Edit,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mr. Saxobeat - Radio Edit.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Mr. Saxobeat - Radio Edit.mp3,file_not_found,
1715,Neverita,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Neverita.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Neverita.mp3,file_not_found,
1716,No Me Conoce - Remix,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/No Me Conoce - Remix.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/No Me Conoce - Remix.mp3,file_not_found,
1717,Operator (He Doesn't Call Me),2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Operator (He Doesn't Call Me).mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Operator (He Doesn't Call Me).mp3,file_not_found,
1718,Party,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Party.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Party.mp3,file_not_found,
1719,Pitbull - Bon Bon,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Pitbull - Bon Bon.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Pitbull - Bon Bon.mp3,file_not_found,
1720,PROVENZA,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/PROVENZA.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/PROVENZA.mp3,file_not_found,
1721,PUNTO 40,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/PUNTO 40.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/PUNTO 40.mp3,file_not_found,
1722,Que Calor,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Que Calor.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Que Calor.mp3,file_not_found,
1723,Qué Más Pues?,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Qué Más Pues?.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Qué Más Pues?.mp3,file_not_found,
1724,Qué Pasaría...,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Qué Pasaría....mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Qué Pasaría....mp3,file_not_found,
1725,"Quevedo: Bzrp Music Sessions, Vol. 52",2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Quevedo: Bzrp Music Sessions, Vol. 52.mp3""","/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Quevedo: Bzrp Music Sessions, Vol. 52.mp3",file_not_found,
1726,Respect,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Respect.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Respect.mp3,file_not_found,
1727,Ride It - Jonas Blue Remix,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Ride It - Jonas Blue Remix.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Ride It - Jonas Blue Remix.mp3,file_not_found,
1728,Safaera,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Safaera.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Safaera.mp3,file_not_found,
1729,Santa,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Santa.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Santa.mp3,file_not_found,
1730,Say What,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Say What.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Say What.mp3,file_not_found,
1731,Sera Inutil,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Sera Inutil.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Sera Inutil.mp3,file_not_found,
1732,"Shakira: Bzrp Music Sessions, Vol. 53",2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Shakira: Bzrp Music Sessions, Vol. 53.mp3""","/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Shakira: Bzrp Music Sessions, Vol. 53.mp3",file_not_found,
1733,Si Antes Te Hubiera Conocido,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Si Antes Te Hubiera Conocido.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Si Antes Te Hubiera Conocido.mp3,file_not_found,
1734,Slide (feat. Frank Ocean & Migos),2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Slide (feat. Frank Ocean & Migos).mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Slide (feat. Frank Ocean & Migos).mp3,file_not_found,
1735,Smack That,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Smack That.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Smack That.mp3,file_not_found,
1736,Sophie Ellis-Bextor - Murder On The Dancefloor,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Sophie Ellis-Bextor - Murder On The Dancefloor.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Sophie Ellis-Bextor - Murder On The Dancefloor.mp3,file_not_found,
1737,SOS,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/SOS.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/SOS.mp3,file_not_found,
1738,Stargazing,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Stargazing.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Stargazing.mp3,file_not_found,
1739,Suavemente - Edm,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Suavemente - Edm.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Suavemente - Edm.mp3,file_not_found,
1740,Suavemente,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Suavemente.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Suavemente.mp3,file_not_found,
1741,Tacones Rojos,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tacones Rojos.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tacones Rojos.mp3,file_not_found,
1742,Take on Me,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Take on Me.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Take on Me.mp3,file_not_found,
1743,Tarot,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tarot.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tarot.mp3,file_not_found,
1744,Te Boté - Remix,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Te Boté - Remix.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Te Boté - Remix.mp3,file_not_found,
1745,Tell Your Ex (Woi Oi),2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tell Your Ex (Woi Oi).mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tell Your Ex (Woi Oi).mp3,file_not_found,
1746,The Anthem,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/The Anthem.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/The Anthem.mp3,file_not_found,
1747,The Sweet Escape,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/The Sweet Escape.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/The Sweet Escape.mp3,file_not_found,
1748,Tiroteo - Remix,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tiroteo - Remix.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tiroteo - Remix.mp3,file_not_found,
1749,Tití Me Preguntó,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tití Me Preguntó.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Tití Me Preguntó.mp3,file_not_found,
1750,Todo De Ti,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Todo De Ti.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Todo De Ti.mp3,file_not_found,
1751,TQG,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/TQG.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/TQG.mp3,file_not_found,
1752,Trippin,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Trippin.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Trippin.mp3,file_not_found,
1753,UNA NOCHE EN MEDELLÍN - REMIX,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/UNA NOCHE EN MEDELLÍN - REMIX.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/UNA NOCHE EN MEDELLÍN - REMIX.mp3,file_not_found,
1754,Una Noche en Medellín,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Una Noche en Medellín.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Una Noche en Medellín.mp3,file_not_found,
1755,Upside Down,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Upside Down.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Upside Down.mp3,file_not_found,
1756,VACAXIONES,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/VACAXIONES.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/VACAXIONES.mp3,file_not_found,
1757,Vivir Mi Vida,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Vivir Mi Vida.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Vivir Mi Vida.mp3,file_not_found,
1758,Voulez-Vous,2024 Events%%Akash and Akeksha's Wedding%%Welcome Party%%Requests,"""Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Voulez-Vous.mp3""",/Users/diora/Desktop/Band Baaja/Wedding Files/Akesha & Aakash's Wedding Weekend/Requested Songs/Welcome Party downloaded songs (all)/Voulez-Vous.mp3,file_not_found,
