title,path,crate,bpm,brightness,energy,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
Don-Toliver-FWU-RED-SIP-Remix-Dirty-132-5A,/Users/rohan/Downloads/Music/Don-Toliver-FWU-RED-SIP-Remix-Dirty-132-5A.mp3,Music,132.51201923076923,4170.294292881604,0.33826780319213867,-82.1670150756836,86.63282012939453,-2.2367680072784424,33.12028503417969,-3.188707113265991,26.982681274414062,1.057805061340332,19.727624893188477,7.397821426391602,14.402563095092773,6.4237799644470215,10.089227676391602,6.986114025115967
Drake & Central Cee - Which One - Trayze Remix (Clean),/Users/rohan/Downloads/Music/Drake & Central Cee - Which One - Trayze Remix (Clean).mp3,Music,132.51201923076923,2556.141619417215,0.4165985882282257,-100.23213958740234,133.58753967285156,-15.633564949035645,48.95604705810547,-3.741071939468384,17.661540985107422,-1.8154067993164062,10.828393936157227,3.132483720779419,4.725729465484619,-0.6745738983154297,5.640861511230469,2.657120943069458
Drake - Virginia Beach (Intro Dirty),/Users/rohan/Downloads/Music/Drake - Virginia Beach (Intro Dirty).mp3,Music,120.18531976744185,3090.014230343503,0.33843979239463806,-111.97235107421875,122.2331314086914,-0.7271410822868347,53.90589904785156,-17.105167388916016,24.407365798950195,-12.541214942932129,6.004245758056641,2.8700952529907227,4.97137975692749,-6.4739155769348145,2.161912202835083,-1.1238958835601807
"Bruno Mars & Sexyy Red - Fat, Juicy, & Wet (DJ ROCCO & DJ EVER B R&B Remix) (Clean)","/Users/rohan/Downloads/Music/Bruno Mars & Sexyy Red - Fat, Juicy, & Wet (DJ ROCCO & DJ EVER B R&B Remix) (Clean).mp3",Music,103.359375,2421.4319316435494,0.3970491290092468,-69.0221176147461,148.40782165527344,-15.10593318939209,45.79191207885742,-19.394800186157227,15.682185173034668,-7.558278560638428,5.203850746154785,-11.948671340942383,-1.6637825965881348,-7.250777244567871,-5.297268867492676,-0.9027894139289856
Moliy & Silent Addy ft. Skillibeng & Shenseea - Shake It To The Max (FLY) - MarkCutz Miami Bass Remix (Intro - Clean),/Users/rohan/Downloads/Music/Moliy & Silent Addy ft. Skillibeng & Shenseea - Shake It To The Max (FLY) - MarkCutz Miami Bass Remix (Intro - Clean).mp3,Music,120.18531976744185,3151.547314657777,0.3138217031955719,-71.24478149414062,126.61840057373047,-49.16843795776367,30.049909591674805,-8.876605033874512,13.480437278747559,-11.915318489074707,-2.13344669342041,-5.196553707122803,6.182567596435547,-1.1183093786239624,6.727392196655273,-1.808254361152649
Bryson Tiller Don´t (FNKY Remix),/Users/rohan/Downloads/Music/Bryson Tiller Don´t (FNKY Remix).mp3,Music,101.33272058823529,3914.5093149382005,0.1737254559993744,-157.14381408691406,86.84799194335938,-16.50547218322754,49.8873176574707,-12.569629669189453,27.109912872314453,-11.904584884643555,4.6045660972595215,2.3926570415496826,-2.305652379989624,-3.283616542816162,6.742168426513672,-1.874908208847046
Calvin Harris - Summer (Starjack Epic Redrum)[Clean],/Users/rohan/Downloads/Music/Calvin Harris - Summer (Starjack Epic Redrum)[Clean].mp3,Music,129.19921875,3397.4646371187105,0.31617432832717896,-22.581857681274414,127.00057220458984,-30.40714454650879,35.98618698120117,-14.933387756347656,18.79567527770996,-8.484786987304688,9.783401489257812,-7.435901165008545,4.8889875411987305,-6.937406063079834,5.4763922691345215,-7.082123279571533
Destiny&#039;s Child - Say My Name (2),/Users/rohan/Downloads/Music/Destiny&#039;s Child - Say My Name (2).mp3,Music,68.90625,4375.669283848364,0.24220478534698486,-67.3729476928711,96.01097869873047,-16.435232162475586,49.46003341674805,0.33411288261413574,29.139833450317383,-23.99296760559082,16.680328369140625,-10.334696769714355,4.878142833709717,-0.986088216304779,3.0466835498809814,-8.26382827758789
Roshan Prince - Look - Deejay JSG Remix,/Users/rohan/Downloads/Music/Roshan Prince - Look - Deejay JSG Remix.mp3,Music,95.703125,3648.0229471723833,0.2835972011089325,-52.74257278442383,110.60482788085938,-28.83919906616211,44.53152084350586,-13.575277328491211,30.874238967895508,-7.565494537353516,16.448617935180664,-3.4082272052764893,14.18697738647461,1.963228702545166,13.569744110107422,2.219696521759033
Suave - El Alfa - LeXeDIT - Dembow Horn Intro - Outro - 120 Bpm,/Users/rohan/Downloads/Music/Suave - El Alfa - LeXeDIT - Dembow Horn Intro - Outro - 120 Bpm.mp3,Music,120.18531976744185,2328.205610309999,0.3537105619907379,-138.39024353027344,141.6956787109375,-1.8033682107925415,37.186012268066406,-17.299884796142578,19.777984619140625,-15.415178298950195,16.493444442749023,-1.6013929843902588,8.7149019241333,4.307717800140381,3.2247681617736816,6.368351459503174
Bryson Tiller - Whatever She Wants (Dirty),/Users/rohan/Downloads/Music/Bryson Tiller - Whatever She Wants (Dirty).mp3,Music,95.703125,3499.1086596960927,0.2879464328289032,-136.29205322265625,108.91986846923828,-7.940649032592773,21.596120834350586,-6.637253284454346,19.37592124938965,-25.088987350463867,6.991049289703369,-3.582035779953003,-3.4584102630615234,-6.642822265625,10.789114952087402,-9.818699836730957
Baby Bash - Suga Suga (Clean Intro) 83,/Users/rohan/Downloads/Music/Baby Bash - Suga Suga (Clean Intro) 83.mp3,Music,82.03125,2401.5398206172567,0.2562907934188843,-118.77496337890625,152.44354248046875,-3.537113904953003,43.20744323730469,-12.033513069152832,16.287843704223633,-15.022703170776367,0.5667210817337036,-3.391307830810547,-0.5100859999656677,-9.304059028625488,-5.742920398712158,-6.3598527908325195
Rufus-Du-Sol-Innerbloom-Franz-Ragga-2021-Mix-127-6A,/Users/rohan/Downloads/Music/Rufus-Du-Sol-Innerbloom-Franz-Ragga-2021-Mix-127-6A.mp3,Music,126.04801829268293,3091.9894745857714,0.27536633610725403,-99.82918548583984,123.11481475830078,-11.547162055969238,46.625152587890625,-1.2392668724060059,28.371259689331055,-2.1874868869781494,16.311046600341797,0.20389679074287415,6.1675615310668945,-4.013226509094238,3.573326826095581,-1.3390871286392212
Don Toliver & Speedy – LV Bag (DJ ROCCO & DJ EVER B Remix) (Dirty),/Users/rohan/Downloads/Music/Don Toliver & Speedy – LV Bag (DJ ROCCO & DJ EVER B Remix) (Dirty).mp3,Music,161.4990234375,2829.28053411651,0.39160287380218506,-73.19019317626953,125.1092300415039,-31.561399459838867,40.417938232421875,10.406587600708008,28.322132110595703,2.4990956783294678,12.915586471557617,-0.6433838605880737,8.800615310668945,7.0847039222717285,16.108646392822266,4.91416597366333
54- Axwell __ Ingrosso - More Than You Know,/Users/rohan/Downloads/Music/54- Axwell __ Ingrosso - More Than You Know.mp3,Music,123.046875,3862.2292496036303,0.28578314185142517,-50.62353515625,111.51114654541016,-24.3847599029541,20.326475143432617,-6.3741865158081055,27.0023193359375,-3.71516489982605,7.123907089233398,-9.277294158935547,6.24833345413208,-2.45137619972229,6.696589946746826,-2.184858560562134
Future Ft. Drake - Where Ya At (Dirty Intro) 108,/Users/rohan/Downloads/Music/Future Ft. Drake - Where Ya At (Dirty Intro) 108.mp3,Music,161.4990234375,2328.5083063522898,0.37514781951904297,-138.33602905273438,131.48867797851562,6.015573024749756,49.667667388916016,1.7026150226593018,39.174285888671875,-9.550806045532227,16.714874267578125,0.38152623176574707,0.17182818055152893,1.3034664392471313,8.918076515197754,4.6762590408325195
Central Cee feat. Lil Durk - Truth in the Lies (DJ ROCCO & DJ EVER B Remix) (Clean),/Users/rohan/Downloads/Music/Central Cee feat. Lil Durk - Truth in the Lies (DJ ROCCO & DJ EVER B Remix) (Clean).mp3,Music,126.04801829268293,4145.069295638195,0.3091374933719635,-67.62530517578125,97.87390899658203,2.055591106414795,46.717735290527344,-6.6953606605529785,47.451229095458984,-5.89964485168457,23.73871421813965,0.16776901483535767,8.586099624633789,-2.139308452606201,9.221142768859863,0.7638127207756042
Baby (NOAYDI Afro House Remix) Extended,/Users/rohan/Downloads/Music/Baby (NOAYDI Afro House Remix) Extended.wav,Music,123.046875,2791.806923468782,0.3738541305065155,-82.81726837158203,132.825927734375,-19.57962417602539,36.9118766784668,-10.53557014465332,26.41703987121582,-5.808951377868652,18.719457626342773,-0.93317049741745,9.864143371582031,7.627894878387451,6.298683166503906,6.329513072967529
Radha (Student Of The Year) - (Raag.Fm),/Users/rohan/Downloads/Music/Radha (Student Of The Year) - (Raag.Fm).mp3,Music,132.51201923076923,2592.458338403646,0.08074425905942917,-214.0028076171875,145.39881896972656,-26.925304412841797,40.78697204589844,-10.666304588317871,29.733057022094727,-10.428178787231445,17.795610427856445,-3.335690975189209,6.043402194976807,2.0079286098480225,8.031798362731934,1.7147479057312012
"Bran, Afronom, Mannymore - Lugar Favorito 120","/Users/rohan/Downloads/Music/Bran, Afronom, Mannymore - Lugar Favorito 120.mp3",Music,120.18531976744185,2411.324843560858,0.19303469359874725,-171.89964294433594,151.5138397216797,26.99045181274414,34.09144973754883,-11.269377708435059,15.673399925231934,0.150338277220726,15.027668952941895,-8.342809677124023,8.418309211730957,1.2827523946762085,3.8055005073547363,-3.7348387241363525
Pitbull - Guantanamera (She's Hot) - Alex Selas Alors On Danse Remix,/Users/rohan/Downloads/Music/Pitbull - Guantanamera (She's Hot) - Alex Selas Alors On Danse Remix.mp3,Music,129.19921875,2950.329732185062,0.25559884309768677,-124.24869537353516,124.6784896850586,-11.260109901428223,43.61985397338867,-10.791742324829102,30.068023681640625,-2.4801809787750244,14.47461986541748,-0.37677088379859924,5.702403545379639,-0.14279212057590485,2.516435384750366,0.9960342049598694
Avish Jain performance music,/Users/rohan/Downloads/Music/Avish Jain performance music.mp3,Music,93.96306818181819,1259.083863211617,0.17209041118621826,-205.76893615722656,186.65545654296875,-7.701442241668701,26.70984649658203,20.4158878326416,18.81153678894043,2.1927871704101562,12.565985679626465,0.5290753841400146,3.6397693157196045,4.463352680206299,-1.404266595840454,3.5799167156219482
Tory Lanez & Ozuna - Pa Mi [Intro - Clean],/Users/rohan/Downloads/Music/Tory Lanez & Ozuna - Pa Mi [Intro - Clean].mp3,Music,132.51201923076923,3819.3437889679826,0.22613435983657837,-126.16067504882812,102.90279388427734,-7.715986728668213,24.10375213623047,-24.38260269165039,15.750813484191895,-17.515960693359375,4.804233074188232,-10.225400924682617,-1.1717435121536255,-5.011510372161865,1.667813777923584,-3.3876492977142334
Right Now (FaceTyme Remix) 132 Ebm (1),/Users/rohan/Downloads/Music/Right Now (FaceTyme Remix) 132 Ebm (1).mp3,Music,132.51201923076923,3133.296360723343,0.29920870065689087,-96.87976837158203,118.22675323486328,-25.063323974609375,41.04592514038086,-10.248204231262207,19.29969596862793,-9.077339172363281,14.792793273925781,1.3691197633743286,0.4664200246334076,5.959582805633545,5.742157459259033,1.9408531188964844
The Weeknd - The Hills - Diego Druck Remix (Dirty),/Users/rohan/Downloads/Music/The Weeknd - The Hills - Diego Druck Remix (Dirty).mp3,Music,120.18531976744185,2362.454958501921,0.19843915104866028,-118.9177017211914,160.23095703125,-26.584882736206055,17.93758773803711,-18.749784469604492,5.648545742034912,-13.231103897094727,-3.6191904544830322,-6.9571099281311035,-14.627593994140625,-14.59432315826416,-9.695124626159668,-5.811966896057129
London Thumakda x Can't Hold Us v5,/Users/rohan/Downloads/Music/London Thumakda x Can't Hold Us v5.mp3,Music,144.23076923076923,2945.0872887012592,0.2669351100921631,-81.68511962890625,144.4833526611328,-40.051490783691406,40.43744659423828,-10.328604698181152,24.538537979125977,-15.304422378540039,2.4815261363983154,-0.5503617525100708,-1.198693871498108,-4.800037860870361,2.1753733158111572,2.7944579124450684
Central Cee feat. Lil Durk - Truth in the Lies (DJ ROCCO & DJ EVER B Remix) (Dirty),/Users/rohan/Downloads/Music/Central Cee feat. Lil Durk - Truth in the Lies (DJ ROCCO & DJ EVER B Remix) (Dirty).mp3,Music,126.04801829268293,4142.942830350686,0.30954569578170776,-67.69104766845703,97.93151092529297,2.0677804946899414,46.73994827270508,-6.8810014724731445,47.34873962402344,-5.913565158843994,23.838035583496094,0.1506662219762802,8.646430015563965,-2.181119441986084,9.178889274597168,0.8385663628578186
